S;MuR;SigmaR;MuD;SigmaD;MuA;SigmaA;RhoA;MuB;SigmaB;Intra;SelfReg;scaling;DistB;ParsID;Stable;SAD;SD;Real;Imaginary;MeanB
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-1,05504724027903e+00;-4,53417859443860e-01;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-1,10934413871386e+00;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-1,08768674885545e+00;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-1,02460163700417e+00;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-8,92885762389911e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-8,55392196949876e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-8,31572645181300e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-7,94926297443492e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-7,87858444918343e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-7,42853701229825e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-5,93308554290678e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-5,60456057189767e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-4,80096740193193e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-4,49618975587081e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-4,13881326926164e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-3,83069915448614e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-3,48147547609169e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-2,73751691935774e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-1,74776334552992e-01;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;-7,10684852695594e-02;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;4,05374454073932e-02;7,81588705288994e-17;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;4,05374454073932e-02;-7,81588705288994e-17;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;4,05374454073930e-02;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,3911621910519898;FALSE;Carrying Capacities;0,950000000000000;4,05374454073927e-02;0,00000000000000e+00;-9,92828715102955e-03
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,02993608196552e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,01472334942051e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,01260033375948e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,01197264723247e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,01053965241784e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,01013542816384e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00943863384421e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00876715140083e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00820338710513e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00758861040203e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00713241198293e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00633555452248e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00565421481678e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00526134635988e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00503823338146e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00388590605601e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00317515402625e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00156061396841e+00;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00013555252475e+00;6,98101056893828e-03;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-1,00013555252475e+00;-6,98101056893828e-03;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,99963398549309e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,98626766860571e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,97368621261864e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,96168245859577e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,95885993933499e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,95076117498277e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,95069638332636e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,94749993966933e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,93849217662373e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,92322373103835e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,92005262490028e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,91463615729925e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,90960039274017e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,90643242264987e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,88843048788569e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,87766965194641e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,87008561417689e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,85221555472932e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,83860522944644e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,010000000000000;-9,80927003518169e-01;0,00000000000000e+00;-6,62117540910534e-09
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,24246856713597e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,20807388822227e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,19601911822742e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,19445129482609e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,18588573171683e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,15994663776679e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,13339439884628e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,11247262322315e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,08250833082474e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,05706067305529e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,04490659446122e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,03511813932083e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,02722113131374e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,02366560095617e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,02208972855946e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,02114817787207e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,01850695949023e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,01624839210817e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,01425164178336e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,01286583503615e+00;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,00271969081925e+00;6,70709147771041e-02;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-1,00271969081925e+00;-6,70709147771041e-02;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,92365714198811e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,81354491291037e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,72073680321842e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,58621031065548e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,53563767818668e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,45713545435823e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,28939654153122e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,16779126497896e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-9,00172119104412e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-8,93584075925021e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-8,86036163632673e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-8,78708609396972e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-8,71628785049900e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-8,56387248776806e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-8,47661066558025e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-8,31317564104671e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-7,98795900393599e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,114444444444444;-7,72554609890452e-01;0,00000000000000e+00;-9,30032648487299e-07
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,58512607635621e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,42592113707267e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,38290905961675e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,26960482932213e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,24074192955674e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,20387970352902e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,19132260627234e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,17154017498375e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,16086331459642e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,15259645615151e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,14442518119560e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,12884821135335e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,12101444012870e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,08858835638142e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,06995363819728e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,06245799264310e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,02970852368107e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,02040949837584e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-1,00447442647519e+00;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,92692679749896e-01;1,30055216533390e-01;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,92692679749896e-01;-1,30055216533390e-01;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,83032162582017e-01;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,81754655034198e-01;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,80113948390382e-01;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,76084720956738e-01;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,67904513827483e-01;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,36528138702213e-01;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-9,06545508466586e-01;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-8,86069898990508e-01;0,00000000000000e+00;-4,43084015391500e-06
40;1;0;1;0;0;0;0;0;0;None;Quadratic;FALSE;Normal;0,5368694672361016;TRUE;Carrying Capacities;0,218888888888889;-8,64180265075493e-01;0,00000000000000e+00;-4,43084015391500e-06
